ObjectID,Pair,i,j,Distance_Meters_dij,dij,popi,popj,pij20,pij60,pij140,Mij_10%_20mi,Mij_10%_60mi,Mij_10%_140mi,Mij_30%_20mi,Mij_30%_60mi,Mij_30%_140mi,Mij_50%_20mi,Mij_50%_60mi,Mij_50%_140mi,Real_mij,Mij_R
15127,90 - 164,90,164,50530.59,31.40,72453,19656,0,0.003806406,0.003720116,0,28,27,0,83,81,0,138,135,0,0
15128,90 - 167,90,167,51159.47,31.79,72453,54879,0,0.010496741,0.010258783,0,76,74,0,228,223,0,380,372,0,0
15129,90 - 109,90,109,51368.59,31.92,72453,6674,0,0.001271343,0.001242522,0,9,9,0,28,27,0,46,45,0,0
15130,90 - 139,90,139,51893.75,32.25,72453,3434,0,0.00064753,0.00063285,0,5,5,0,14,14,0,23,23,0,0
15131,90 - 143,90,143,52021.85,32.32,72453,18721,0,0.003521419,0.003441589,0,26,25,0,77,75,0,128,125,0,0
15132,90 - 133,90,133,53737.39,33.39,72453,2160,0,0.000393325,0.000384408,0,3,3,0,9,8,0,14,14,0,0
15133,90 - 160,90,160,53900.81,33.49,72453,13949,0,0.002532341,0.002474933,0,18,18,0,55,54,0,92,90,0,0
15134,90 - 148,90,148,54354.24,33.77,72453,12515,0,0.002253055,0.002201979,0,16,16,0,49,48,0,82,80,0,0
15135,90 - 30,90,30,54419.40,33.81,72453,7207,0,0.001295911,0.001266533,0,9,9,0,28,28,0,47,46,0,0
15136,90 - 103,90,103,54873.98,34.10,72453,12950,0,0.002309286,0.002256935,0,17,16,0,50,49,0,84,82,0,0
15137,90 - 61,90,61,55064.01,34.22,72453,25817,0,0.004587882,0.004483876,0,33,32,0,100,97,0,166,162,0,0
15138,90 - 138,90,138,55708.79,34.62,72453,1399,0,0.000245736,0.000240165,0,2,2,0,5,5,0,9,9,0,0
15139,90 - 33,90,33,56109.13,34.86,72453,2338,0,0.000407742,0.000398499,0,3,3,0,9,9,0,15,14,0,0
15140,90 - 72,90,72,56200.04,34.92,72453,5887,0,0.001025019,0.001001782,0,7,7,0,22,22,0,37,36,0,0
15141,90 - 130,90,130,56718.60,35.24,72453,1640,0,0.000282939,0.000276525,0,2,2,0,6,6,0,10,10,0,0
15142,90 - 122,90,122,57276.80,35.59,72453,1368,0,0.000233712,0.000228414,0,2,2,0,5,5,0,8,8,0,0
15143,90 - 116,90,116,58234.86,36.19,72453,6914,0,0.001161772,0.001135435,0,8,8,0,25,25,0,42,41,0,0
15144,90 - 40,90,40,58273.71,36.21,72453,4123,0,0.000692333,0.000676638,0,5,5,0,15,15,0,25,25,0,0
15145,90 - 68,90,68,58547.22,36.38,72453,11884,0,0.001986235,0.001941208,0,14,14,0,43,42,0,72,70,0,0
15146,90 - 114,90,114,59499.31,36.97,72453,10087,0,0.001658916,0.001621309,0,12,12,0,36,35,0,60,59,0,0
15147,90 - 65,90,65,59636.92,37.06,72453,24706,0,0.004053793,0.003961895,0,29,29,0,88,86,0,147,144,0,0
15148,90 - 155,90,155,60247.99,37.44,72453,54661,0,0.008877882,0.008676623,0,64,63,0,193,189,0,322,314,0,0
15149,90 - 12,90,12,60462.58,37.57,72453,27774,0,0.004494963,0.004393063,0,33,32,0,98,95,0,163,159,0,0
15150,90 - 119,90,119,60801.97,37.78,72453,1641,0,0.000264098,0.000258111,0,2,2,0,6,6,0,10,9,0,0
15151,90 - 16,90,16,61441.74,38.18,72453,41097,0,0.006545171,0.006396793,0,47,46,0,142,139,0,237,232,0,0
15152,90 - 24,90,24,62251.38,38.68,72453,2537,0,0.000398791,0.000389751,0,3,3,0,9,8,0,14,14,0,0
15153,90 - 38,90,38,63188.22,39.26,72453,7366,0,0.001140696,0.001114837,0,8,8,0,25,24,0,41,40,0,0
15154,90 - 129,90,129,63546.60,39.49,72453,26974,0,0.004153626,0.004059464,0,30,29,0,90,88,0,150,147,0,0
15155,90 - 9,90,9,63987.19,39.76,72453,19470,0,0.002977469,0.002909971,0,22,21,0,65,63,0,108,105,0,0
15156,90 - 45,90,45,64231.38,39.91,72453,4261,0,0.00064914,0.000634425,0,5,5,0,14,14,0,24,23,0,0
15157,90 - 131,90,131,65058.97,40.43,72453,3254,0,0.000489423,0.000478328,0,4,3,0,11,10,0,18,17,0,0
15158,90 - 48,90,48,65075.91,40.44,72453,2256,0,0.000339229,0.000331539,0,2,2,0,7,7,0,12,12,0,0
15159,90 - 27,90,27,65441.61,40.66,72453,1933,0,0.000289036,0.000282484,0,2,2,0,6,6,0,10,10,0,0
15160,90 - 120,90,120,65482.97,40.69,72453,1055,0,0.000157652,0.000154078,0,1,1,0,3,3,0,6,6,0,0
15161,90 - 62,90,62,66245.76,41.16,72453,1685,0,0.000248895,0.000243253,0,2,2,0,5,5,0,9,9,0,0
15162,90 - 19,90,19,66362.67,41.24,72453,51967,0,0.007662636,0.007488926,0,56,54,0,167,163,0,278,271,0,0
15163,90 - 34,90,34,67643.20,42.03,72453,18716,0,0.002707468,0.00264609,0,20,19,0,59,58,0,98,96,0,0
15164,90 - 70,90,70,67778.17,42.12,72453,840,0,0.000121273,0.000118524,0,1,1,0,3,3,0,4,4,0,0
15165,90 - 3,90,3,67909.04,42.20,72453,17002,0,0.002449891,0.002394353,0,18,17,0,53,52,0,89,87,0,0
15166,90 - 125,90,125,67976.99,42.24,72453,2785,0,0.000400901,0.000391813,0,3,3,0,9,9,0,15,14,0,0
15167,90 - 37,90,37,68687.66,42.68,72453,39136,0,0.00557535,0.005448958,0,40,39,0,121,118,0,202,197,0,0
15168,90 - 49,90,49,68817.41,42.76,72453,1790,0,0.000254524,0.000248754,0,2,2,0,6,5,0,9,9,0,0
15169,90 - 1,90,1,69700.83,43.31,72453,19714,0,0.00276765,0.002704908,0,20,20,0,60,59,0,100,98,0,0
15170,90 - 135,90,135,69709.91,43.32,72453,2703,0,0.000379425,0.000370824,0,3,3,0,8,8,0,14,13,0,0
15171,90 - 26,90,26,70094.56,43.55,72453,18645,0,0.00260287,0.002543863,0,19,18,0,57,55,0,94,92,0,0
15172,90 - 20,90,20,70112.22,43.57,72453,35802,0,0.004996754,0.004883479,0,36,35,0,109,106,0,181,177,0,0
15173,90 - 50,90,50,70792.26,43.99,72453,1853,0,0.000256132,0.000250326,0,2,2,0,6,5,0,9,9,0,0
15174,90 - 2,90,2,72027.91,44.76,72453,144900,0,0.019685296,0.019239036,0,143,139,0,428,418,0,713,697,0,0
15175,90 - 41,90,41,72210.66,44.87,72453,2889,0,0.00039149,0.000382615,0,3,3,0,9,8,0,14,14,0,0
15176,90 - 17,90,17,72805.73,45.24,72453,3614,0,0.000485732,0.000474721,0,4,3,0,11,10,0,18,17,0,0
15177,90 - 47,90,47,74427.74,46.25,72453,5100,0,0.000670517,0.000655316,0,5,5,0,15,14,0,24,24,0,0
15178,90 - 4,90,4,74545.95,46.32,72453,84730,0,0.011122118,0.010869983,0,81,79,0,242,236,0,403,394,0,0
15179,90 - 6,90,6,74698.26,46.42,72453,7517,0,0.00098471,0.000962387,0,7,7,0,21,21,0,36,35,0,0
15180,90 - 134,90,134,75825.94,47.12,72453,3598,0,0.00046432,0.000453794,0,3,3,0,10,10,0,17,16,0,0
15181,90 - 14,90,14,76160.40,47.32,72453,9125,0,0.001172406,0.001145828,0,8,8,0,25,25,0,42,42,0,0
15182,90 - 44,90,44,76225.65,47.36,72453,18887,0,0.002424578,0.002369614,0,18,17,0,53,52,0,88,86,0,0
15183,90 - 32,90,32,76475.75,47.52,72453,4248,0,0.000543545,0.000531223,0,4,4,0,12,12,0,20,19,0,0
15184,90 - 53,90,53,77862.97,48.38,72453,4204,0,0.000528331,0.000516354,0,4,4,0,11,11,0,19,19,0,0
15185,90 - 7,90,7,78047.29,48.50,72453,61952,0,0.007767332,0.007591249,0,56,55,0,169,165,0,281,275,0,0
15186,90 - 39,90,39,78406.13,48.72,72453,4638,0,0.000578835,0.000565713,0,4,4,0,13,12,0,21,20,0,0
15187,90 - 46,90,46,79587.69,49.45,72453,8280,0,0.001018026,0.000994948,0,7,7,0,22,22,0,37,36,0,0
15188,90 - 66,90,66,79971.08,49.69,72453,7862,0,0.000961999,0.00094019,0,7,7,0,21,20,0,35,34,0,0
15189,90 - 35,90,35,81277.73,50.50,72453,26939,0,0.003243279,0.003169755,0,23,23,0,70,69,0,117,115,0,0
15190,90 - 31,90,31,82497.64,51.26,72453,14736,0,0.001747883,0.001708259,0,13,12,0,38,37,0,63,62,0,0
15191,90 - 11,90,11,82674.82,51.37,72453,13877,0,0.001642467,0.001605233,0,12,12,0,36,35,0,60,58,0,0
15192,90 - 52,90,52,83682.73,52.00,72453,15173,0,0.00177423,0.001734009,0,13,13,0,39,38,0,64,63,0,0
15193,90 - 28,90,28,83948.20,52.16,72453,11591,0,0.001351089,0.00132046,0,10,10,0,29,29,0,49,48,0,0
15194,90 - 29,90,29,85436.49,53.09,72453,38692,0,0.004431514,0.004331053,0,32,31,0,96,94,0,161,157,0,0
15195,90 - 15,90,15,85926.91,53.39,72453,25008,0,0.002847896,0.002783335,0,21,20,0,62,60,0,103,101,0,0
15196,90 - 21,90,21,87117.89,54.13,72453,10247,0,0.001150969,0.001124877,0,8,8,0,25,24,0,42,41,0,0
15197,90 - 22,90,22,87395.69,54.31,72453,28115,0,0.003147911,0.003076549,0,23,22,0,68,67,0,114,111,0,0
15198,90 - 23,90,23,88353.31,54.90,72453,18397,0,0.002037504,0.001991315,0,15,14,0,44,43,0,74,72,0,0
15199,90 - 51,90,51,89507.23,55.62,72453,17287,0,0.001889887,0.001847044,0,14,13,0,41,40,0,68,67,0,0
15200,90 - 54,90,54,90138.86,56.01,72453,9395,0,0.001019904,0.000996783,0,7,7,0,22,22,0,37,36,0,0
15201,90 - 43,90,43,91917.08,57.11,72453,2535,0,0.000269871,0.000263753,0,2,2,0,6,6,0,10,10,0,0
15202,90 - 63,90,63,92524.35,57.49,72453,3780,0,0.00039977,0.000390707,0,3,3,0,9,8,0,14,14,0,0
15203,90 - 64,90,64,93281.96,57.96,72453,9395,0,0.000985538,0.000963196,0,7,7,0,21,21,0,36,35,0,0
15204,90 - 36,90,36,93804.67,58.29,72453,5243,0,0.000546928,0.000534529,0,4,4,0,12,12,0,20,19,0,0
15205,90 - 13,90,13,95135.03,59.11,72453,89047,0,0.009159108,0.008951474,0,66,65,0,199,195,0,332,324,0,0
15206,90 - 42,90,42,96942.16,60.24,72453,18449,0,0,0.001820019,0,0,13,0,0,40,0,0,66,0,0
15207,90 - 10,90,10,98554.96,61.24,72453,20213,0,0,0.001961408,0,0,14,0,0,43,0,0,71,0,0
15208,90 - 5,90,5,102438.68,63.65,72453,21753,0,0,0.002030818,0,0,15,0,0,44,0,0,74,0,0
15209,90 - 18,90,18,106547.74,66.21,72453,129775,0,0,0.011648299,0,0,84,0,0,253,0,0,422,0,0
15210,90 - 8,90,8,115160.03,71.56,72453,62727,0,0,0.005209169,0,0,38,0,0,113,0,0,189,0,0
15211,91 - 91,91,91,0.00,0.00,30112,30112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15212,91 - 99,91,99,6571.53,4.08,30112,26082,0.055401526,0.03587789,0.03491138,167,108,105,500,324,315,834,540,526,1,19
15213,91 - 90,91,90,6861.25,4.26,30112,72453,0.147400847,0.09545642,0.092884932,444,287,280,1332,862,839,2219,1437,1398,0,0
15214,91 - 93,91,93,9121.70,5.67,30112,20145,0.030827517,0.019963823,0.01942602,93,60,58,278,180,175,464,301,292,2,39
15215,91 - 98,91,98,10328.65,6.42,30112,62939,0.085059634,0.055084406,0.053600495,256,166,161,768,498,484,1281,829,807,1,19
15216,91 - 86,91,86,10701.08,6.65,30112,122587,0.159905771,0.103554578,0.100764935,482,312,303,1445,935,910,2408,1559,1517,1,19
15217,91 - 74,91,74,11987.51,7.45,30112,20432,0.0237919,0.015407575,0.014992512,72,46,45,215,139,135,358,232,226,2,39
15218,91 - 92,91,92,12721.94,7.91,30112,17623,0.019336314,0.012522149,0.012184816,58,38,37,175,113,110,291,189,183,0,0
15219,91 - 104,91,104,13986.81,8.69,30112,13905,0.013877124,0.008986791,0.008744697,42,27,26,125,81,79,209,135,132,2,39
15220,91 - 80,91,80,14653.44,9.11,30112,49998,0.047627772,0.030843626,0.030012734,143,93,90,430,279,271,717,464,452,0,0
15221,91 - 83,91,83,14893.20,9.25,30112,25506,0.023905701,0.015481272,0.015064224,72,47,45,216,140,136,360,233,227,1,19
15222,91 - 95,91,95,18851.98,11.71,30112,43807,0.032436487,0.021005788,0.020439916,98,63,62,293,190,185,488,316,308,1,19
15223,91 - 153,91,153,18895.25,11.74,30112,59540,0.043984878,0.028484497,0.027717157,132,86,83,397,257,250,662,429,417,0,0
15224,91 - 84,91,84,19069.66,11.85,30112,34491,0.025247017,0.016349905,0.015909457,76,49,48,228,148,144,380,246,240,1,19
15225,91 - 75,91,75,19222.26,11.94,30112,21301,0.015468307,0.010017237,0.009747384,47,30,29,140,90,88,233,151,147,0,0
15226,91 - 76,91,76,20540.76,12.76,30112,60032,0.040795618,0.02641914,0.025707438,123,80,77,369,239,232,614,398,387,3,58
15227,91 - 113,91,113,20558.56,12.77,30112,46146,0.031332035,0.020290547,0.019743943,94,61,59,283,183,178,472,305,297,1,19
15228,91 - 73,91,73,21026.53,13.07,30112,18302,0.012150053,0.007868344,0.00765638,37,24,23,110,71,69,183,118,115,1,19
15229,91 - 112,91,112,21434.07,13.32,30112,4380,0.00285244,0.001847233,0.001797471,9,6,5,26,17,16,43,28,27,0,0
15230,91 - 115,91,115,21475.12,13.34,30112,9305,0.006048224,0.003916815,0.0038113,18,12,11,55,35,34,91,59,57,2,39
15231,91 - 88,91,88,22568.69,14.02,30112,57699,0.035686915,0.023110757,0.02248818,107,70,68,322,209,203,537,348,339,0,0
15232,91 - 96,91,96,23181.76,14.40,30112,26054,0.015688276,0.010159688,0.009885998,47,31,30,142,92,89,236,153,149,0,0
15233,91 - 100,91,100,24087.69,14.97,30112,28760,0.016666366,0.010793097,0.010502343,50,33,32,151,98,95,251,163,158,0,0
15234,91 - 77,91,77,25364.97,15.76,30112,9665,0.005318813,0.00344445,0.00335166,16,10,10,48,31,30,80,52,50,0,0
15235,91 - 94,91,94,26234.89,16.30,30112,24979,0.013290548,0.008606926,0.008375065,40,26,25,120,78,76,200,130,126,0,0
15236,91 - 168,91,168,27836.11,17.30,30112,16649,0.008348853,0.005406696,0.005261046,25,16,16,75,49,48,126,81,79,0,0
15237,91 - 165,91,165,28148.26,17.49,30112,44535,0.022084979,0.014302177,0.013916893,67,43,42,200,129,126,333,215,210,0,0
15238,91 - 132,91,132,28200.94,17.52,30112,11645,0.005763987,0.003732744,0.003632188,17,11,11,52,34,33,87,56,55,0,0
15239,91 - 89,91,89,28729.85,17.85,30112,6358,0.003089117,0.002000504,0.001946613,9,6,6,28,18,18,47,30,29,0,0
15240,91 - 106,91,106,28972.53,18.00,30112,7195,0.003466503,0.002244898,0.002184423,10,7,7,31,20,20,52,34,33,0,0
15241,91 - 101,91,101,29787.63,18.51,30112,12876,0.006033817,0.003907485,0.003802222,18,12,11,55,35,34,91,59,57,0,0
15242,91 - 147,91,147,29804.27,18.52,30112,29179,0.013665925,0.008850019,0.008611609,41,27,26,123,80,78,206,133,130,0,0
15243,91 - 71,91,71,30349.77,18.86,30112,29303,0.013477329,0.008727885,0.008492765,41,26,26,122,79,77,203,131,128,0,0
15244,91 - 108,91,108,30613.21,19.02,30112,12854,0.005861065,0.003795611,0.003693362,18,11,11,53,34,33,88,57,56,1,19
15245,91 - 78,91,78,31078.40,19.31,30112,10270,0.00461274,0.002987199,0.002906727,14,9,9,42,27,26,69,45,44,0,0
15246,91 - 81,91,81,31311.26,19.46,30112,11375,0.005071051,0.003284,0.003195533,15,10,10,46,30,29,76,49,48,0,0
15247,91 - 56,91,56,31563.98,19.61,30112,4890,0.002162541,0.001400456,0.001362729,7,4,4,20,13,12,33,21,21,0,0
15248,91 - 79,91,79,31761.88,19.74,30112,5147,0.002262013,0.001464874,0.001425412,7,4,4,20,13,13,34,22,21,0,0
15249,91 - 136,91,136,32889.73,20.44,30112,7560,0,0.002077848,0.002021874,0,6,6,0,19,18,0,31,30,0,0
15250,91 - 55,91,55,34100.12,21.19,30112,3231,0,0.000856512,0.000833438,0,3,3,0,8,8,0,13,13,0,0
15251,91 - 60,91,60,34319.56,21.33,30112,9482,0,0.002497529,0.002430248,0,8,7,0,23,22,0,38,37,0,0
15252,91 - 110,91,110,34477.79,21.42,30112,8222,0,0.00215571,0.002097638,0,6,6,0,19,19,0,32,32,0,0
15253,91 - 124,91,124,34639.22,21.52,30112,5430,0,0.001417046,0.001378873,0,4,4,0,13,12,0,21,21,0,0
15254,91 - 162,91,162,35086.42,21.80,30112,9790,0,0.002522295,0.002454348,0,8,7,0,23,22,0,38,37,0,0
15255,91 - 166,91,166,35087.54,21.80,30112,108093,0,0.027848188,0.02709799,0,84,82,0,252,245,0,419,408,0,0
15256,91 - 85,91,85,35805.20,22.25,30112,11375,0,0.002871823,0.002794459,0,9,8,0,26,25,0,43,42,0,0
15257,91 - 128,91,128,36452.65,22.65,30112,6685,0,0.001657772,0.001613113,0,5,5,0,15,15,0,25,24,0,0
15258,91 - 159,91,159,37020.23,23.00,30112,23691,0,0.00578491,0.005629071,0,17,17,0,52,51,0,87,85,0,0
15259,91 - 59,91,59,38563.07,23.96,30112,16299,0,0.003820689,0.003717764,0,12,11,0,35,34,0,58,56,1,19
15260,91 - 97,91,97,39071.50,24.28,30112,15743,0,0.003642334,0.003544214,0,11,11,0,33,32,0,55,53,0,0
15261,91 - 158,91,158,39115.72,24.31,30112,14158,0,0.003271922,0.00318378,0,10,10,0,30,29,0,49,48,0,0
15262,91 - 58,91,58,39366.90,24.46,30112,12414,0,0.002850577,0.002773786,0,9,8,0,26,25,0,43,42,0,0
15263,91 - 82,91,82,39670.64,24.65,30112,44466,0,0.010132373,0.009859419,0,31,30,0,92,89,0,153,148,0,0
15264,91 - 69,91,69,39700.18,24.67,30112,14655,0,0.003336919,0.003247026,0,10,10,0,30,29,0,50,49,0,0
15265,91 - 151,91,151,40136.04,24.94,30112,60940,0,0.013725251,0.013355508,0,41,40,0,124,121,0,207,201,0,0
15266,91 - 140,91,140,40167.22,24.96,30112,21641,0,0.004870324,0.004739123,0,15,14,0,44,43,0,73,71,0,0
15267,91 - 117,91,117,41116.90,25.55,30112,3624,0,0.000796746,0.000775283,0,2,2,0,7,7,0,12,12,0,0
15268,91 - 156,91,156,41206.01,25.60,30112,31288,0,0.006863878,0.006678973,0,21,20,0,62,60,0,103,101,0,0
15269,91 - 111,91,111,42113.41,26.17,30112,6370,0,0.001367324,0.00133049,0,4,4,0,12,12,0,21,20,0,0
15270,91 - 57,91,57,42154.20,26.19,30112,5385,0,0.001154775,0.001123666,0,3,3,0,10,10,0,17,17,0,0
15271,91 - 102,91,102,42626.58,26.49,30112,4229,0,0.000896829,0.000872669,0,3,3,0,8,8,0,14,13,0,0
15272,91 - 25,91,25,43113.92,26.79,30112,15936,0,0.00334129,0.003251279,0,10,10,0,30,29,0,50,49,0,0
15273,91 - 145,91,145,43487.55,27.02,30112,5479,0,0.001138908,0.001108227,0,3,3,0,10,10,0,17,17,0,0
15274,91 - 152,91,152,43661.15,27.13,30112,18106,0,0.003748691,0.003647705,0,11,11,0,34,33,0,56,55,0,0
15275,91 - 154,91,154,44003.22,27.34,30112,7731,0,0.001588194,0.00154541,0,5,5,0,14,14,0,24,23,0,0
15276,91 - 150,91,150,44146.10,27.43,30112,22216,0,0.004549104,0.004426556,0,14,13,0,41,40,0,68,67,0,0
15277,91 - 137,91,137,44702.82,27.78,30112,34228,0,0.006921479,0.006735022,0,21,20,0,63,61,0,104,101,0,0
15278,91 - 67,91,67,45074.79,28.01,30112,10834,0,0.002172738,0.002114207,0,7,6,0,20,19,0,33,32,0,0
15279,91 - 87,91,87,45923.74,28.54,30112,2120,0,0.000417302,0.000406061,0,1,1,0,4,4,0,6,6,0,0
15280,91 - 127,91,127,46187.57,28.70,30112,2262,0,0.00044271,0.000430784,0,1,1,0,4,4,0,7,6,0,0
15281,91 - 126,91,126,46395.54,28.83,30112,8127,0,0.001583457,0.001540801,0,5,5,0,14,14,0,24,23,0,0
15282,91 - 107,91,107,46653.39,28.99,30112,8988,0,0.001741535,0.00169462,0,5,5,0,16,15,0,26,26,0,0
15283,91 - 157,91,157,46854.24,29.11,30112,130418,0,0.025161756,0.024483927,0,76,74,0,227,221,0,379,369,0,0
15284,91 - 144,91,144,47370.49,29.43,30112,6182,0,0.001179705,0.001147925,0,4,3,0,11,10,0,18,17,0,0
15285,91 - 118,91,118,47587.47,29.57,30112,3422,0,0.000650039,0.000632528,0,2,2,0,6,6,0,10,10,0,0
15286,91 - 149,91,149,48310.07,30.02,30112,28699,0,0.005370088,0.005225424,0,16,16,0,49,47,0,81,79,0,0
15287,91 - 105,91,105,48480.76,30.12,30112,4463,0,0.000832166,0.000809748,0,3,2,0,8,7,0,13,12,0,0
15288,91 - 30,91,30,48552.94,30.17,30112,7207,0,0.001341811,0.001305664,0,4,4,0,12,12,0,20,20,0,0
15289,91 - 141,91,141,48707.90,30.27,30112,10655,0,0.001977454,0.001924184,0,6,6,0,18,17,0,30,29,0,0
15290,91 - 61,91,61,49695.46,30.88,30112,25817,0,0.004696144,0.004569635,0,14,14,0,42,41,0,71,69,0,0
15291,91 - 146,91,146,50455.39,31.35,30112,28005,0,0.005017419,0.004882255,0,15,15,0,45,44,0,76,74,0,0
15292,91 - 169,91,169,50779.96,31.55,30112,8805,0,0.001567434,0.001525209,0,5,5,0,14,14,0,24,23,0,0
15293,91 - 72,91,72,50831.49,31.59,30112,5887,0,0.00104692,0.001018717,0,3,3,0,9,9,0,16,15,0,0
15294,91 - 109,91,109,50886.59,31.62,30112,6674,0,0.001185592,0.001153653,0,4,3,0,11,10,0,18,17,0,0
15295,91 - 142,91,142,50922.47,31.64,30112,9537,0,0.001692991,0.001647384,0,5,5,0,15,15,0,25,25,0,0
15296,91 - 167,91,167,52909.85,32.88,30112,54879,0,0.009376095,0.009123514,0,28,27,0,85,82,0,141,137,0,0
15297,91 - 68,91,68,53178.67,33.04,30112,11884,0,0.002020121,0.001965702,0,6,6,0,18,18,0,30,30,0,0
15298,91 - 40,91,40,53246.26,33.09,30112,4123,0,0.000699965,0.000681109,0,2,2,0,6,6,0,11,10,0,0
15299,91 - 123,91,123,53658.61,33.34,30112,2879,0,0.000485014,0.000471949,0,1,1,0,4,4,0,7,7,0,0
15300,91 - 121,91,121,53702.15,33.37,30112,1405,0,0.000236503,0.000230132,0,1,1,0,2,2,0,4,3,0,0
15301,91 - 65,91,65,53723.41,33.38,30112,24706,0,0.004157107,0.004045119,0,13,12,0,38,37,0,63,61,0,0
15302,91 - 103,91,103,54391.98,33.80,30112,12950,0,0.002152223,0.002094244,0,6,6,0,19,19,0,32,32,0,0
15303,91 - 161,91,161,54775.48,34.04,30112,13226,0,0.002182703,0.002123903,0,7,6,0,20,19,0,33,32,0,0
15304,91 - 163,91,163,55097.36,34.24,30112,16509,0,0.002708584,0.002635618,0,8,8,0,24,24,0,41,40,0,0
15305,91 - 33,91,33,55627.12,34.57,30112,2338,0,0.000379936,0.000369701,0,1,1,0,3,3,0,6,6,0,0
15306,91 - 160,91,160,55651.18,34.58,30112,13949,0,0.002265797,0.002204759,0,7,7,0,20,20,0,34,33,0,0
15307,91 - 164,91,164,56396.02,35.04,30112,19656,0,0.003150641,0.003065767,0,9,9,0,28,28,0,47,46,0,0
15308,91 - 143,91,143,57094.88,35.48,30112,18721,0,0.002964041,0.002884193,0,9,9,0,27,26,0,45,43,0,0
15309,91 - 24,91,24,57223.92,35.56,30112,2537,0,0.00040077,0.000389974,0,1,1,0,4,4,0,6,6,0,0
15310,91 - 116,91,116,57752.85,35.89,30112,6914,0,0.001082202,0.001053049,0,3,3,0,10,10,0,16,16,0,0
15311,91 - 139,91,139,57759.18,35.89,30112,3434,0,0.000537442,0.000522964,0,2,2,0,5,5,0,8,8,0,0
15312,91 - 148,91,148,57825.07,35.93,30112,12515,0,0.001956442,0.001903738,0,6,6,0,18,17,0,29,29,0,0
15313,91 - 45,91,45,58862.83,36.58,30112,4261,0,0.000654369,0.000636741,0,2,2,0,6,6,0,10,10,0,0
15314,91 - 114,91,114,59017.30,36.67,30112,10087,0,0.001545023,0.001503402,0,5,5,0,14,14,0,23,23,0,0
15315,91 - 27,91,27,59575.15,37.02,30112,1933,0,0.000293305,0.000285403,0,1,1,0,3,3,0,4,4,0,0
15316,91 - 133,91,133,59602.82,37.04,30112,2160,0,0.000327597,0.000318771,0,1,1,0,3,3,0,5,5,0,0
15317,91 - 48,91,48,59707.36,37.10,30112,2256,0,0.000341557,0.000332356,0,1,1,0,3,3,0,5,5,0,0
15318,91 - 62,91,62,60332.25,37.49,30112,1685,0,0.000252466,0.000245665,0,1,1,0,2,2,0,4,4,0,0
15319,91 - 130,91,130,60937.42,37.86,30112,1640,0,0.000243283,0.000236729,0,1,1,0,2,2,0,4,4,0,0
15320,91 - 122,91,122,61495.61,38.21,30112,1368,0,0.000201092,0.000195675,0,1,1,0,2,2,0,3,3,0,0
15321,91 - 138,91,138,61574.22,38.26,30112,1399,0,0.000205386,0.000199853,0,1,1,0,2,2,0,3,3,0,0
15322,91 - 155,91,155,61998.37,38.52,30112,54661,0,0.007969841,0.007755142,0,24,23,0,72,70,0,120,117,0,0
15323,91 - 70,91,70,62409.62,38.78,30112,840,0,0.000121669,0.000118391,0,0,0,0,1,1,0,2,2,0,0
15324,91 - 34,91,34,62615.75,38.91,30112,18716,0,0.002701978,0.00262919,0,8,8,0,24,24,0,41,40,0,0
15325,91 - 38,91,38,62706.22,38.96,30112,7366,0,0.001061875,0.001033269,0,3,3,0,10,9,0,16,16,0,0
15326,91 - 49,91,49,63448.86,39.43,30112,1790,0,0.000255024,0.000248154,0,1,1,0,2,2,0,4,4,0,0
15327,91 - 37,91,37,63660.20,39.56,30112,39136,0,0.00555726,0.005407554,0,17,16,0,50,49,0,84,81,0,0
15328,91 - 16,91,16,64544.29,40.11,30112,41097,0,0.005755786,0.005600731,0,17,17,0,52,51,0,87,84,0,0
15329,91 - 50,91,50,64878.75,40.31,30112,1853,0,0.000258182,0.000251226,0,1,1,0,2,2,0,4,4,0,0
15330,91 - 12,91,12,66328.02,41.21,30112,27774,0,0.003785243,0.003683273,0,11,11,0,34,33,0,57,55,0,0
15331,91 - 41,91,41,66344.20,41.22,30112,2889,0,0.000393638,0.000383034,0,1,1,0,4,3,0,6,6,0,0
15332,91 - 119,91,119,66667.41,41.43,30112,1641,0,0.000222509,0.000216515,0,1,1,0,2,2,0,3,3,0,0
15333,91 - 19,91,19,68113.04,42.32,30112,51967,0,0.006896833,0.00671104,0,21,20,0,62,61,0,104,101,0,0
15334,91 - 47,91,47,68514.23,42.57,30112,5100,0,0.000672886,0.00065476,0,2,2,0,6,6,0,10,10,0,0
15335,91 - 131,91,131,69277.78,43.05,30112,3254,0,0.000424596,0.000413158,0,1,1,0,4,4,0,6,6,0,0
15336,91 - 129,91,129,69412.04,43.13,30112,26974,0,0.003512876,0.003418244,0,11,10,0,32,31,0,53,51,0,0
15337,91 - 26,91,26,69612.56,43.26,30112,18645,0,0.00242118,0.002355956,0,7,7,0,22,21,0,36,35,0,0
15338,91 - 9,91,9,69673.55,43.29,30112,19470,0,0.002526099,0.002458049,0,8,7,0,23,22,0,38,37,0,0
15339,91 - 120,91,120,69701.78,43.31,30112,1055,0,0.000136824,0.000133138,0,0,0,0,1,1,0,2,2,0,0
15340,91 - 32,91,32,71448.30,44.40,30112,4248,0,0.000537459,0.00052298,0,2,2,0,5,5,0,8,8,0,0
